,SMILES,target_drd2,target_logp
184,Cn1cc(C2=C(c3cn(CCSC(=N)N)c4ccccc34)C(=O)NC2=O)c2ccccc21,0.06172635364836986,1.036370377640693
185,Cn1cc(C2=C(c3cn(CCCCCSC(=N)N)c4ccccc34)C(=O)NC2=O)c2ccccc21,0.07568295082669019,1.8281001604561335
186,Cc1ccc(Sc2cncc3sc(CO)cc23)cc1,0.014149936919820041,2.015081002997424
187,Cc1cc(C)cc(Sc2cncc3sc(C(N)=O)cc23)c1,0.003991232178567741,1.7960497529542105
188,Cc1ccc(Sc2cncc3sc(C(N)=O)cc23)cc1C,0.0016019332598357734,1.9123115914399569
189,Cc1cccc(Sc2cncc3sc(C(N)=O)cc23)c1,0.0027232967693159786,1.7181498756728628
190,Cc1ccccc1Sc1cncc2sc(C(N)=O)cc12,0.0037224174190525292,1.7377049930127968
191,NC(=O)c1cc2c(Sc3ccccc3)cncc2s1,0.00392180343131674,1.631638980330031
192,Cc1ccc(Sc2cncc3sc(/C=N/OCC(=O)O)cc23)cc1,0.003830151376666769,1.5891133497462462
193,Cc1ccc(Sc2cncc3sc(/C=N/O)cc23)cc1,0.01631740395998291,1.891495955747816
194,NC(=O)c1cc2c(Cl)cncc2s1,0.004498698086950778,0.4686239430799353
195,C/C(=N\O)c1cc2c(Sc3ccc(C)cc3)cncc2s1,0.009784404051473718,2.293088401872866
196,Cc1ccc(Sc2cncc3sc(/C=N/OCC(N)=O)cc23)cc1,0.004274748899315046,1.1067509193726388
197,Cc1ccc(Sc2cncc3sc(C(=O)NN)cc23)cc1,0.0019654267850149182,1.409481066219893
198,COC(=O)c1cc2c(Sc3ccc(C)cc3)cncc2s1,0.014551543997263125,2.38209826465462
199,Cc1ccc(Sc2cncc3sc(C(=O)O)cc23)cc1,0.002092066232864314,2.2980982082346597
200,CC(=O)c1cc2c(Sc3ccc(C)cc3)cncc2s1,0.0018562170805173398,2.601069496010219
201,Cc1ccc(Sc2cncc3sc(C=O)cc23)cc1,0.011172504494850955,2.098482106835779
202,Cc1ccc(Sc2cncc3sc(C(=O)N=C(N)N)cc23)cc1,0.0020510292122652633,1.043923410632171
203,Cc1ccc(Sc2cncc3sc(C(=O)NCCCN4CCOCC4)cc23)cc1,0.008937342350021124,2.0088112216419534
204,CONC(=O)c1cc2c(Sc3ccc(C)cc3)cncc2s1,0.005160152298674993,1.7911616230261367
205,CON(C)C(=O)c1cc2c(Sc3ccc(C)cc3)cncc2s1,0.0016679193742167025,1.9631819813950164
206,NC(=O)c1cc2c(Sc3ccccn3)cncc2s1,0.0037393579411250685,0.9307407530930705
207,COc1ccc(Sc2cncc3sc(C(N)=O)cc23)cc1,0.0043317822762882026,1.638292850525135
208,NC(=O)c1cc2c(Sc3ccc(Br)cc3)cncc2s1,0.003988385238328312,2.0257402869436936
209,NC(=O)c1cc2c(Sc3ccc(Cl)c(Cl)c3)cncc2s1,0.004187324390535221,2.3369259428662486
210,NC(=O)c1cc2c(Sc3ccc(Cl)cc3)cncc2s1,0.004840156804178647,2.0278475273924603
211,Cc1ccc(Sc2cncc3sc(C(=O)NCC(O)CO)cc23)cc1,0.0018151587830980346,0.4715408986158741
212,CC(=O)OC1CC2(O)C3CCC4CC(OC=O)CCC4(C)C3CCC2(C)[C@H]1C1=CC(=O)OC1,0.020058562627616325,-1.4101416852722053
213,COc1ccc2c(c1)[nH]c1c(C)nccc12,0.017141114473492713,1.6783687251267683
214,Brc1cccc2c3c([nH]c12)CNCC3,0.14457721430163895,0.7077174145690008
